Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
"Muzzio, Visionary Architect",CNS,Conspiracy,23,normal,mythic,1,14397,170926b9-4bfa-4a9b-a297-db1672bc48d9,de,01.03.2025
"Geth, Lord of the Vault",2XM,Double Masters,94,normal,mythic,1,51951,920d56a4-fc94-43d8-9d65-361b66172a5f,de,01.03.2025
Herald of Anguish,BRC,The Brothers' War Commander,108,normal,mythic,1,75924,fec860f2-6ef0-4b74-9672-72b4de2b55ca,de,01.03.2025
"Jhoira, Weatherlight Captain",2XM,Double Masters,203,normal,rare,1,51886,4f77d23d-6257-4dae-b585-29f45f13f2e2,de,01.03.2025
"Silas Renn, Seeker Adept",BRC,The Brothers' War Commander,129,normal,mythic,1,75568,79b50fc8-9658-4837-ade8-2f34d12d3cc7,de,01.03.2025
Lithoform Engine,ZNR,Zendikar Rising,245,normal,mythic,1,54583,6683416a-5820-4cd0-b28a-60a53239e9ef,de,01.03.2025
"Emry, Lurker of the Loch",NEC,Neon Dynasty Commander,91,normal,rare,1,66985,20fec02d-77af-4975-b410-7097c7c28e7e,de,01.03.2025
Master Transmuter,2XM,Double Masters,58,normal,rare,1,51878,480eb74f-9e62-41f7-b48a-b4249aab5752,de,01.03.2025
"Padeem, Consul of Innovation",CMM,Commander Masters,109,normal,uncommon,1,83975,00a4aef8-64fc-4e9d-adac-ef4c85d40b4a,de,01.03.2025
Workshop Elders,MOC,March of the Machine Commander,245,normal,rare,1,81483,0058a848-cb55-408a-a500-d97f573588f5,de,01.03.2025
"Fain, the Broker",OTC,Outlaws of Thunder Junction Commander,133,normal,rare,1,93714,7f1ff9e5-3d69-43a9-965c-2d87951cfd2b,de,01.03.2025
Audacious Reshapers,C21,Commander 2021,47,normal,rare,1,58732,ec593c8a-b5ef-45a1-ac19-45937a876038,de,01.03.2025
Blasphemous Act,DRC,Aetherdrift Commander,101,normal,rare,1,103283,d1fff9a2-75c1-4623-9185-7cade6531b1e,de,01.03.2025
Chaos Warp,DSC,Duskmourn: House of Horror Commander,162,normal,rare,1,99084,2501b5b8-32f1-4bac-b186-d9331702226c,de,01.03.2025
Cursed Mirror,MH3,Modern Horizons 3,279,normal,rare,1,94486,6768daa5-41b0-49e1-b71a-63f733b4dc3d,de,01.03.2025
Hellkite Igniter,MOC,March of the Machine Commander,284,normal,rare,1,82000,dc03ad3e-8113-432c-bff6-3ced73af8728,de,01.03.2025
"Slobad, Goblin Tinkerer",C16,Commander 2016,133,normal,rare,1,7221,4256dcc1-0eee-4385-9a5c-70abb212bf49,de,01.03.2025
Bedevil,DMC,Dominaria United Commander,144,normal,rare,1,71880,fc81669c-af6e-4af4-b1eb-43ff7fdda590,de,01.03.2025
"Brudiclad, Telchor Engineer",M3C,Modern Horizons 3 Commander,257,normal,mythic,1,94806,c08f6c5d-f582-4628-b8e9-b6e93008fd11,de,01.03.2025
Idol of Oblivion,BLC,Bloomburrow Commander,277,normal,rare,1,96327,6b87b385-0ad9-4aa7-8a7e-c42b9c002a99,de,01.03.2025
Metalwork Colossus,CMM,Commander Masters,960,normal,rare,1,84473,6f61e807-aa79-41b1-b785-24dddad28021,de,01.03.2025
Mirrorworks,C18,Commander 2018,211,normal,rare,1,632,99fff4f2-1a12-4bb5-9904-6c058e5ed595,de,01.03.2025
Oblivion Stone,M3C,Modern Horizons 3 Commander,303,normal,rare,1,94922,2994bab5-59ae-4545-a125-67032850b4de,de,01.03.2025
Spine of Ish Sah,BLC,Bloomburrow Commander,285,normal,rare,1,96147,033b1ee0-494f-4881-8bdf-f9436d58fd66,de,01.03.2025
Strionic Resonator,MOC,March of the Machine Commander,384,normal,rare,1,81908,b9edb215-f967-4968-905e-d1dc3b5d3424,de,01.03.2025
Trading Post,CM2,Commander Anthology Volume II,225,normal,rare,1,1512,1ae64bb3-115a-4c68-99c9-a45b6f788b80,de,01.03.2025
"Traxos, Scourge of Kroog",BRC,The Brothers' War Commander,170,normal,rare,1,75449,513fd010-db79-4aa4-8186-776fc3e27750,de,01.03.2025
Darkwater Catacombs,OTC,Outlaws of Thunder Junction Commander,282,normal,rare,1,93654,5d2b5e7c-7c96-42d6-9eb5-743c345c4463,de,01.03.2025
Shadowblood Ridge,DSC,Duskmourn: House of Horror Commander,296,normal,rare,1,99361,d7af1d6b-ff13-4886-a212-4a6e09153475,de,01.03.2025
Smoldering Marsh,DSC,Duskmourn: House of Horror Commander,299,normal,rare,1,99310,b73bf995-678e-484d-8df8-ae63873f3118,de,01.03.2025
Temple of Epiphany,FDN,Foundations,699,normal,rare,1,100258,224e8255-7bc6-44a2-86af-14f8446f4f77,de,01.03.2025
Temple of Malice,FDN,Foundations,701,normal,rare,1,101199,d78eccc4-1500-43f1-94f5-b39c160b6381,de,01.03.2025
Fact or Fiction,WOC,Wilds of Eldraine Commander,90,normal,uncommon,1,85855,fb383b24-2d6f-4cc6-80ed-8490ae5daab2,de,01.03.2025
Thirst for Knowledge,NEO,Kamigawa: Neon Dynasty,85,normal,uncommon,1,66723,6b927837-8252-4ea7-b2d0-ab624de65bd7,de,01.03.2025
Abrade,FDN,Foundations,188,normal,uncommon,1,100522,548947dc-a5ca-43b5-9531-bcef20fa4ae5,de,01.03.2025
Expressive Iteration,OTC,Outlaws of Thunder Junction Commander,224,normal,uncommon,1,93683,6da813aa-7fca-4e7e-8946-b5a900bba6c8,de,01.03.2025
Oni-Cult Anvil,NEO,Kamigawa: Neon Dynasty,230,normal,uncommon,1,66601,c84db1e2-855c-4169-a9cc-a54c73c14e0c,de,01.03.2025
Dreamstone Hedron,M3C,Modern Horizons 3 Commander,289,normal,uncommon,1,94918,25c5e6f8-eec6-4a90-b7c6-36f882bab64a,de,01.03.2025
Fellwar Stone,DSC,Duskmourn: House of Horror Commander,245,normal,uncommon,1,99247,8d73a3c2-ccff-49b6-8e94-7f7d6ad56898,de,01.03.2025
Hedron Archive,BLC,Bloomburrow Commander,275,normal,uncommon,1,96206,228ce785-033c-4973-89c7-4616a5b9c9d2,de,01.03.2025
Ichor Wellspring,C21,Commander 2021,245,normal,common,1,58519,1ccdb407-ac8f-4736-89d3-ab0d086096ea,de,01.03.2025
Mind Stone,BLC,Bloomburrow Commander,280,normal,uncommon,1,96305,5cf95476-27ed-487d-8459-c97a921bb808,de,01.03.2025
Servo Schematic,AER,Aether Revolt,176,normal,uncommon,1,6238,af2299e0-d31f-4ec4-9497-16e494ee21e6,de,01.03.2025
Thran Dynamo,BLC,Bloomburrow Commander,290,normal,uncommon,1,96319,6455b185-aa5e-45e1-951e-f6eef517daf2,de,01.03.2025
Buried Ruin,ONC,Phyrexia: All Will Be One Commander,147,normal,uncommon,1,78892,dd138d22-6381-495e-bc69-91b643708d38,de,01.03.2025
Crumbling Necropolis,LCC,The Lost Caverns of Ixalan Commander,326,normal,uncommon,1,88922,d3600e12-5633-42fd-b1cc-e90790a16b20,de,01.03.2025
Izzet Boilerworks,M3C,Modern Horizons 3 Commander,350,normal,uncommon,1,94795,af8535f9-463e-4963-94db-db0e22605275,de,01.03.2025
Myriad Landscape,DSC,Duskmourn: House of Horror Commander,289,normal,uncommon,1,99266,9a8b2950-8c5d-45ad-b2ce-59d96eca1e71,de,01.03.2025
Rakdos Carnarium,CLU,Ravnica: Clue Edition,243,normal,common,1,91137,b2eaa0f2-9f8e-4b41-8916-9c9a985c39de,de,01.03.2025
Reliquary Tower,DSC,Duskmourn: House of Horror Commander,295,normal,uncommon,1,99219,78a8c8ed-9afc-4855-bd6a-cf4e2335ecfa,de,01.03.2025
Mnemonic Sphere,NEO,Kamigawa: Neon Dynasty,64,normal,common,1,66648,1a15d8d9-0575-4add-ae8d-4576e8ed2cbe,de,01.03.2025
Thoughtcast,MOC,March of the Machine Commander,242,normal,common,1,81643,466a0be8-31b9-4ea0-9a96-b09a76f4ec69,de,01.03.2025
Executioner's Capsule,2XM,Double Masters,92,normal,common,1,52088,032ea333-96e1-4ad8-8947-21d6bc3a9f91,de,01.03.2025
Feed the Swarm,OTC,Outlaws of Thunder Junction Commander,134,normal,common,1,93473,0be3e9b2-db8f-4b1f-8f22-e2e897ed83d6,de,01.03.2025
Faithless Looting,OTC,Outlaws of Thunder Junction Commander,165,normal,common,1,93520,1ea23c17-6960-44fd-bae3-e24595b00c22,de,01.03.2025
Commander's Sphere,DRC,Aetherdrift Commander,125,normal,common,1,102989,3adcc4c3-9305-4394-a64f-fd0fa107cbf9,de,01.03.2025
Mycosynth Wellspring,C21,Commander 2021,252,normal,common,1,58683,c11c16ff-1786-4426-86b0-d7beb7a71798,de,01.03.2025
Nihil Spellbomb,A25,Masters 25,226,normal,common,1,2490,e5892a23-efae-4731-9b8f-41c87960fe93,de,01.03.2025
Prophetic Prism,DMC,Dominaria United Commander,189,normal,common,1,71652,a0dcb495-9562-4961-b095-8b844dfdb601,de,01.03.2025
Rakdos Signet,DSC,Duskmourn: House of Horror Commander,250,normal,uncommon,1,99035,01cc9536-f710-4c47-9e3f-d7e83cc888f2,de,01.03.2025
Wayfarer's Bauble,M3C,Modern Horizons 3 Commander,315,normal,common,1,94740,45794583-7f65-48e4-8d91-b2f8994c4215,de,01.03.2025
Drossforge Bridge,MH2,Modern Horizons 2,246,normal,common,1,59574,5b46b8d8-723a-4752-b97d-29ef83bd294c,de,01.03.2025
Great Furnace,BRC,The Brothers' War Commander,187,normal,common,1,75408,3fde36b4-95e0-4592-b67c-05548bbb1679,de,01.03.2025
Silverbluff Bridge,MH2,Modern Horizons 2,255,normal,common,1,59825,d80dc025-c2c4-48c2-8354-7d9ddb430eb9,de,01.03.2025
Terramorphic Expanse,OTC,Outlaws of Thunder Junction Commander,336,normal,common,1,93765,9c418bac-c1d1-4fbf-aaca-7bc36b3913c4,de,01.03.2025
Draconic Destiny,BRO,The Brothers' War,130,normal,mythic,1,75900,f71240ad-1daf-419a-aaeb-5f9d5079c3dd,de,01.03.2025
Chromatic Star,2XM,Double Masters,239,normal,common,1,51817,117fded3-1157-41a3-b37a-e76dcd1b5447,de,01.03.2025
Eldrazi,TBLC,Bloomburrow Commander Tokens,2,normal,common,1,96291,5658b0e1-2c8e-4901-a478-f2a50ced40af,de,01.03.2025
Mishra's Warform,TBRC,The Brothers' War Commander Tokens,9,normal,common,1,75990,287ccbc9-2ffa-4fb3-97d8-2bd469c9411a,de,01.03.2025
Phyrexian Myr,TM3C,Modern Horizons 3 Commander Tokens,7,normal,common,1,95193,51649b34-3e27-4005-85e3-9393ca7e663d,de,01.03.2025
Goat,TBLC,Bloomburrow Commander Tokens,5,normal,common,1,96249,3805aa7a-6384-45e0-868c-01265822c078,de,01.03.2025
Construct,TCMM,Commander Masters Tokens,74,normal,common,2,85124,3f695aef-e30a-4289-a9b8-24b5495c344e,de,01.03.2025
Myr,T2XM,Double Masters Tokens,7,normal,common,1,51879,483c8cd6-288c-49d7-ac28-642132f85259,de,01.03.2025
Scrap,TBRC,The Brothers' War Commander Tokens,12,normal,common,2,76014,f36fdf0d-035d-4313-87f5-4a2502a20518,de,01.03.2025
Inkling,TDSC,Duskmourn Commander Tokens,21,normal,common,2,99231,7e76e46c-936c-4039-95ec-1bb4c1c71e78,de,01.03.2025
"Urza, Prince of Kroog",BRO,The Brothers' War,296,normal,rare,1,75621,8f944c2f-c84f-4986-9e6f-ec8e171298c6,de,01.03.2025
Ivory Tower,BRR,The Brothers' War Retro Artifacts,23,normal,uncommon,1,75910,fa623782-9a18-4d6c-9634-2f4890e44943,de,01.03.2025
